,head_size_list,num_head_list,ff_dim_list,num_transformer_blocks_list,ape_label,time_list,sequence_length_list,n_list,training_loss_list,validation_loss_list,y_pred_ori_list,y_test_ori_list
10,16,2,2,1,69.22954033807146,2.899641275405884,1,100,"0     0.027853
1     0.023249
2     0.028027
3     0.027660
4     0.027153
        ...   
95    0.021233
96    0.022258
97    0.023202
98    0.018629
99    0.020400
Length: 100, dtype: float64","0     0.018652
1     0.018511
2     0.018293
3     0.018013
4     0.017722
        ...   
95    0.010584
96    0.010550
97    0.010505
98    0.010445
99    0.010365
Length: 100, dtype: float64",[0.02274048 0.02220759 0.02195742 ... 0.01021439 0.01021644 0.01021851],[0.00869679 0.00870096 0.00870964 ... 0.00377152 0.00376745 0.00376329]
11,16,2,2,1,45.73865390908347,2.5749807357788086,1,110,"0     0.028718
1     0.032169
2     0.020810
3     0.021705
4     0.020647
        ...   
68    0.020109
69    0.026863
70    0.021009
71    0.019244
72    0.023658
Length: 73, dtype: float64","0     0.009394
1     0.009338
2     0.009285
3     0.009232
4     0.009193
        ...   
68    0.009237
69    0.009271
70    0.009308
71    0.009324
72    0.009356
Length: 73, dtype: float64",[0.05001664 0.04941983 0.04877267 ... 0.01358946 0.01359075 0.01359205],[0.00610514 0.00607502 0.0060419  ... 0.01012145 0.01011201 0.01010226]
12,16,2,2,1,60.58117871841776,2.2503199577331543,1,120,"0     0.017491
1     0.017612
2     0.017318
3     0.018155
4     0.016369
5     0.017989
6     0.021688
7     0.022496
8     0.020952
9     0.020429
10    0.022395
11    0.017013
12    0.022269
13    0.016571
14    0.023847
15    0.023406
16    0.021035
17    0.019019
18    0.012984
19    0.018402
20    0.017005
21    0.018780
22    0.016795
23    0.019832
24    0.017297
25    0.018634
26    0.025343
27    0.017219
28    0.016531
29    0.023554
30    0.026922
31    0.022117
32    0.022938
33    0.015921
34    0.024094
35    0.019052
36    0.019885
37    0.017072
38    0.018363
39    0.020720
40    0.020777
41    0.015373
42    0.021023
43    0.017954
44    0.020461
45    0.017959
46    0.022365
47    0.014015
48    0.016004
dtype: float64","0     0.006358
1     0.006423
2     0.006474
3     0.006511
4     0.006550
5     0.006588
6     0.006616
7     0.006632
8     0.006646
9     0.006658
10    0.006668
11    0.006688
12    0.006724
13    0.006763
14    0.006816
15    0.006875
16    0.006945
17    0.007011
18    0.007055
19    0.007091
20    0.007129
21    0.007168
22    0.007202
23    0.007225
24    0.007245
25    0.007263
26    0.007281
27    0.007274
28    0.007269
29    0.007273
30    0.007277
31    0.007283
32    0.007320
33    0.007358
34    0.007422
35    0.007497
36    0.007551
37    0.007581
38    0.007583
39    0.007557
40    0.007519
41    0.007499
42    0.007481
43    0.007467
44    0.007449
45    0.007448
46    0.007448
47    0.007450
48    0.007444
dtype: float64",[0.02636263 0.02642426 0.02648753 ... 0.01331588 0.01331641 0.01331695],[0.00101518 0.00113173 0.00125478 ... 0.01018273 0.01017015 0.01015769]
13,16,2,2,1,33.77693702578737,2.2158823013305664,1,130,"0     0.017086
1     0.016053
2     0.019893
3     0.019268
4     0.013472
5     0.017146
6     0.016145
7     0.010839
8     0.016949
9     0.013844
10    0.014641
11    0.012521
12    0.019170
13    0.009965
14    0.021180
15    0.008490
16    0.019961
17    0.018969
18    0.014541
19    0.016341
20    0.017170
21    0.015138
22    0.018916
23    0.012638
24    0.017616
25    0.018813
26    0.018541
27    0.013872
28    0.013695
29    0.013063
30    0.014102
31    0.014664
32    0.017419
33    0.016815
34    0.020833
35    0.013902
36    0.017920
37    0.015118
38    0.011469
39    0.012113
40    0.016155
41    0.015436
42    0.014589
43    0.022363
44    0.016702
45    0.013914
dtype: float64","0     0.009919
1     0.009841
2     0.009784
3     0.009745
4     0.009716
5     0.009698
6     0.009675
7     0.009664
8     0.009646
9     0.009593
10    0.009544
11    0.009512
12    0.009483
13    0.009461
14    0.009476
15    0.009485
16    0.009452
17    0.009413
18    0.009376
19    0.009330
20    0.009304
21    0.009276
22    0.009251
23    0.009215
24    0.009162
25    0.009123
26    0.009104
27    0.009065
28    0.008998
29    0.008926
30    0.008861
31    0.008825
32    0.008810
33    0.008794
34    0.008797
35    0.008808
36    0.008823
37    0.008826
38    0.008852
39    0.008904
40    0.008956
41    0.008974
42    0.009001
43    0.009069
44    0.009126
45    0.009148
dtype: float64",[0.03172909 0.03192189 0.03211536 ... 0.01777253 0.01777285 0.01777316],[0.01674237 0.01700091 0.01725799 ... 0.02113151 0.02111056 0.02108968]
14,16,2,2,1,47.14710260606572,2.0969462394714355,1,140,"0     0.018942
1     0.013270
2     0.017859
3     0.018940
4     0.014923
5     0.014996
6     0.011010
7     0.014369
8     0.020558
9     0.014827
10    0.014220
11    0.014472
12    0.019168
13    0.018960
14    0.019153
15    0.020524
16    0.019628
17    0.014538
18    0.015637
19    0.015906
20    0.014798
21    0.014616
22    0.014009
23    0.017481
24    0.016126
25    0.018283
26    0.017069
27    0.012257
28    0.015654
29    0.015519
30    0.018903
31    0.019158
32    0.016519
33    0.013394
34    0.016733
35    0.012148
36    0.014146
dtype: float64","0     0.016167
1     0.016329
2     0.016563
3     0.016872
4     0.017149
5     0.017316
6     0.017406
7     0.017578
8     0.017766
9     0.017901
10    0.017996
11    0.018087
12    0.018192
13    0.018260
14    0.018334
15    0.018428
16    0.018655
17    0.018956
18    0.019207
19    0.019345
20    0.019405
21    0.019429
22    0.019468
23    0.019495
24    0.019515
25    0.019525
26    0.019483
27    0.019486
28    0.019567
29    0.019664
30    0.019744
31    0.019891
32    0.020070
33    0.020207
34    0.020365
35    0.020506
36    0.020587
dtype: float64",[0.04209307 0.04213366 0.04216789 ... 0.01619767 0.01619656 0.01619545],[0.0241731  0.02414492 0.02410362 ... 0.02847087 0.02842716 0.02838402]
15,16,2,2,1,43.51525270537119,2.7927706241607666,1,150,"0     0.020121
1     0.015251
2     0.019099
3     0.014953
4     0.024625
        ...   
69    0.018490
70    0.018266
71    0.017895
72    0.015132
73    0.016969
Length: 74, dtype: float64","0     0.026146
1     0.026321
2     0.026559
3     0.026729
4     0.026824
        ...   
69    0.029056
70    0.028999
71    0.029073
72    0.029210
73    0.029281
Length: 74, dtype: float64",[0.04726018 0.04703971 0.04682924 ... 0.01657007 0.01656098 0.01655198],[0.0127831  0.01287192 0.01299554 ... 0.03862949 0.0385417  0.03845443]
16,16,2,2,1,45.956373783023174,2.0574073791503906,1,160,"0     0.014966
1     0.012942
2     0.019468
3     0.015547
4     0.020992
5     0.018792
6     0.016579
7     0.020468
8     0.013631
9     0.019996
10    0.014859
11    0.027401
12    0.019368
13    0.018624
14    0.015885
15    0.017754
16    0.014267
17    0.015145
18    0.016670
19    0.018947
20    0.014198
21    0.020268
22    0.016109
23    0.015011
24    0.017832
25    0.018867
26    0.017544
27    0.019162
28    0.014026
29    0.017795
30    0.014864
31    0.014654
dtype: float64","0     0.036472
1     0.036561
2     0.036611
3     0.036639
4     0.036714
5     0.036868
6     0.036935
7     0.036908
8     0.036966
9     0.036973
10    0.037116
11    0.037243
12    0.037477
13    0.037755
14    0.037952
15    0.038077
16    0.038205
17    0.038339
18    0.038511
19    0.038647
20    0.038826
21    0.039068
22    0.039204
23    0.039426
24    0.039621
25    0.039783
26    0.039824
27    0.039719
28    0.039579
29    0.039370
30    0.039124
31    0.038914
dtype: float64",[0.04361588 0.04402567 0.04441935 ... 0.02325097 0.02317727 0.02310415],[0.02885023 0.02919654 0.02951585 ... 0.05676678 0.05661358 0.05646138]
17,16,2,2,1,57.79422916371365,2.1441993713378906,1,170,"0     0.017069
1     0.015827
2     0.013114
3     0.014525
4     0.016598
5     0.016192
6     0.016080
7     0.010572
8     0.013263
9     0.013771
10    0.013020
11    0.018077
12    0.019114
13    0.016558
14    0.013838
15    0.016561
16    0.018244
17    0.016013
18    0.013135
19    0.015933
20    0.016220
21    0.018545
22    0.016193
23    0.012994
24    0.020463
25    0.011947
26    0.018658
27    0.016218
28    0.023161
29    0.016227
30    0.014177
31    0.021109
32    0.011655
33    0.013421
34    0.019319
35    0.015414
36    0.015941
37    0.013459
dtype: float64","0     0.045043
1     0.044805
2     0.044540
3     0.044359
4     0.044054
5     0.043714
6     0.043518
7     0.043340
8     0.043221
9     0.043035
10    0.042883
11    0.042837
12    0.043018
13    0.043089
14    0.043020
15    0.043026
16    0.043102
17    0.043239
18    0.043336
19    0.043421
20    0.043459
21    0.043449
22    0.043477
23    0.043582
24    0.043587
25    0.043495
26    0.043332
27    0.043168
28    0.043012
29    0.042835
30    0.042728
31    0.042624
32    0.042787
33    0.042950
34    0.042907
35    0.042774
36    0.042610
37    0.042366
dtype: float64",[0.05452262 0.05371646 0.05295235 ... 0.04100878 0.04082983 0.04065245],[0.01618194 0.0154104  0.01462678 ... 0.07875942 0.0785546  0.07835104]
18,16,2,2,1,34.79957556290811,2.0892112255096436,1,180,"0     0.020710
1     0.015434
2     0.022370
3     0.011143
4     0.009275
5     0.017532
6     0.016870
7     0.016936
8     0.011907
9     0.015896
10    0.012345
11    0.016871
12    0.021681
13    0.014139
14    0.015250
15    0.020507
16    0.017795
17    0.015130
18    0.012650
19    0.012542
20    0.018258
21    0.014319
22    0.017023
23    0.014286
24    0.013265
25    0.015823
26    0.021953
27    0.015079
28    0.014103
29    0.017492
30    0.014092
31    0.013060
32    0.013698
33    0.019625
34    0.018079
dtype: float64","0     0.070481
1     0.070412
2     0.070230
3     0.069875
4     0.069622
5     0.069437
6     0.069409
7     0.069447
8     0.069351
9     0.069098
10    0.068841
11    0.068660
12    0.068497
13    0.068461
14    0.068332
15    0.068111
16    0.067797
17    0.067451
18    0.067349
19    0.067381
20    0.067606
21    0.067881
22    0.068065
23    0.068173
24    0.068300
25    0.068331
26    0.068309
27    0.068185
28    0.068035
29    0.067940
30    0.067789
31    0.067534
32    0.067205
33    0.066755
34    0.066157
dtype: float64",[0.02011789 0.02098479 0.02181083 ... 0.0629629  0.06277847 0.0625936 ],[0.00958685 0.01002634 0.0104706  ... 0.10414646 0.10392795 0.10371025]
19,16,2,2,1,32.085387448682404,2.457390069961548,1,190,"0     0.013362
1     0.015201
2     0.021324
3     0.018321
4     0.016781
        ...   
58    0.018041
59    0.012103
60    0.013185
61    0.014583
62    0.018005
Length: 63, dtype: float64","0     0.028314
1     0.028132
2     0.027973
3     0.027780
4     0.027534
        ...   
58    0.024552
59    0.024595
60    0.024646
61    0.024657
62    0.024600
Length: 63, dtype: float64",[0.03520742 0.03426508 0.03321534 ... 0.07910865 0.07893024 0.07875187],[0.01968908 0.01954552 0.01938502 ... 0.12346748 0.12326465 0.12306216]
20,16,2,2,1,25.45862448591151,2.645512819290161,1,200,"0     0.009808
1     0.013163
2     0.013809
3     0.016842
4     0.010833
        ...   
64    0.012527
65    0.010491
66    0.010484
67    0.013513
68    0.015205
Length: 69, dtype: float64","0     0.022242
1     0.022113
2     0.022007
3     0.021952
4     0.021921
        ...   
64    0.021182
65    0.021154
66    0.021107
67    0.021045
68    0.020933
Length: 69, dtype: float64",[0.0309209  0.03029446 0.02966944 ... 0.09594914 0.09580648 0.09566265],[0.01633408 0.01615441 0.01599057 ... 0.14610118 0.14592905 0.1457562 ]
21,16,2,2,1,26.172334784698652,2.118887186050415,1,210,"0     0.012311
1     0.013442
2     0.011127
3     0.014437
4     0.011836
5     0.014703
6     0.015467
7     0.012694
8     0.007550
9     0.008525
10    0.014625
11    0.010493
12    0.011795
13    0.014231
14    0.012171
15    0.013620
16    0.010614
17    0.012740
18    0.011661
19    0.014231
20    0.016988
21    0.011270
22    0.011184
23    0.011040
24    0.014151
25    0.014218
26    0.009283
27    0.012898
28    0.011130
29    0.013299
30    0.012372
31    0.013722
32    0.011856
33    0.014658
34    0.017072
35    0.013117
36    0.010675
37    0.012523
38    0.012960
dtype: float64","0     0.018937
1     0.019032
2     0.019199
3     0.019408
4     0.019533
5     0.019658
6     0.019727
7     0.019778
8     0.019847
9     0.019940
10    0.020026
11    0.020103
12    0.020121
13    0.020110
14    0.020179
15    0.020227
16    0.020237
17    0.020202
18    0.020217
19    0.020237
20    0.020228
21    0.020186
22    0.020042
23    0.019789
24    0.019543
25    0.019345
26    0.019095
27    0.018846
28    0.018743
29    0.018736
30    0.018695
31    0.018620
32    0.018478
33    0.018305
34    0.018199
35    0.018152
36    0.018173
37    0.018241
38    0.018357
dtype: float64",[0.03056356 0.03102299 0.03139856 ... 0.10988673 0.10979157 0.10969559],[0.01959253 0.01989678 0.02021419 ... 0.16526323 0.16514158 0.16502047]
22,16,2,2,1,33.07983089989352,2.484908103942871,1,220,"0     0.010465
1     0.010863
2     0.010974
3     0.014434
4     0.010188
        ...   
62    0.010062
63    0.009853
64    0.009852
65    0.008338
66    0.010226
Length: 67, dtype: float64","0     0.013199
1     0.013207
2     0.013215
3     0.013218
4     0.013220
        ...   
62    0.010596
63    0.010568
64    0.010544
65    0.010476
66    0.010335
Length: 67, dtype: float64",[0.03987442 0.04014712 0.04042212 ... 0.11457503 0.11451285 0.11444995],[0.02669838 0.0270386  0.02737747 ... 0.17695546 0.17691202 0.17687087]
23,16,2,2,1,34.27540593654374,2.4545159339904785,1,230,"0     0.010874
1     0.011430
2     0.010590
3     0.009096
4     0.012564
5     0.008872
6     0.008694
7     0.007533
8     0.010275
9     0.010875
10    0.011402
11    0.008259
12    0.007646
13    0.008984
14    0.010193
15    0.010508
16    0.007764
17    0.012424
18    0.011460
19    0.009463
20    0.008782
21    0.013577
22    0.011690
23    0.006430
24    0.012188
25    0.009337
26    0.009993
27    0.009254
28    0.011704
29    0.012027
30    0.009629
31    0.012897
32    0.010531
33    0.009190
34    0.011016
35    0.011556
36    0.011218
37    0.011156
38    0.008073
39    0.010405
40    0.010013
41    0.006926
42    0.011131
43    0.009361
44    0.009104
45    0.009642
46    0.008295
47    0.012413
48    0.010104
49    0.010231
50    0.009576
51    0.012875
52    0.008274
53    0.008563
dtype: float64","0     0.013553
1     0.013529
2     0.013570
3     0.013582
4     0.013563
5     0.013541
6     0.013504
7     0.013500
8     0.013493
9     0.013549
10    0.013641
11    0.013719
12    0.013770
13    0.013841
14    0.013891
15    0.013907
16    0.013934
17    0.013929
18    0.013839
19    0.013733
20    0.013630
21    0.013580
22    0.013499
23    0.013486
24    0.013549
25    0.013631
26    0.013727
27    0.013760
28    0.013768
29    0.013740
30    0.013709
31    0.013670
32    0.013669
33    0.013693
34    0.013731
35    0.013748
36    0.013756
37    0.013771
38    0.013791
39    0.013842
40    0.013879
41    0.013881
42    0.013898
43    0.013895
44    0.013906
45    0.013937
46    0.014000
47    0.014033
48    0.014087
49    0.014199
50    0.014328
51    0.014426
52    0.014464
53    0.014450
dtype: float64",[0.04599425 0.04621669 0.04644181 ... 0.15033214 0.14638816 0.1420894 ],[0.03224824 0.03255496 0.03286789 ... 0.1802202  0.18027057 0.18031646]
24,16,2,2,1,28.514485298398633,2.4175219535827637,1,240,"0     0.011196
1     0.007330
2     0.013934
3     0.008914
4     0.010781
        ...   
56    0.006739
57    0.006362
58    0.012359
59    0.010591
60    0.012751
Length: 61, dtype: float64","0     0.016086
1     0.016081
2     0.016116
3     0.016166
4     0.016283
        ...   
56    0.017636
57    0.017705
58    0.017745
59    0.017777
60    0.017771
Length: 61, dtype: float64",[0.05382412 0.05425105 0.05466561 ... 0.14460126 0.14519605 0.14587227],[0.04468217 0.0452459  0.04581698 ... 0.18113904 0.18127345 0.18140422]
25,16,2,2,1,32.30963097904146,2.2091822624206543,1,250,"0     0.011809
1     0.007630
2     0.008303
3     0.011564
4     0.007882
5     0.012008
6     0.010731
7     0.005270
8     0.011970
9     0.010909
10    0.007805
11    0.007952
12    0.007689
13    0.007759
14    0.012541
15    0.008592
16    0.004714
17    0.010863
18    0.008686
19    0.007998
20    0.008847
21    0.011467
22    0.007868
23    0.007497
24    0.009277
25    0.007673
26    0.006119
27    0.009213
28    0.009595
29    0.007220
30    0.010016
31    0.008429
32    0.006951
33    0.007714
34    0.010253
35    0.009387
36    0.008315
37    0.008851
38    0.007261
39    0.008985
40    0.008611
41    0.009866
42    0.011399
43    0.007924
44    0.009007
45    0.011212
46    0.008026
dtype: float64","0     0.015621
1     0.015552
2     0.015525
3     0.015520
4     0.015501
5     0.015464
6     0.015442
7     0.015416
8     0.015425
9     0.015453
10    0.015484
11    0.015525
12    0.015524
13    0.015549
14    0.015573
15    0.015604
16    0.015619
17    0.015589
18    0.015572
19    0.015588
20    0.015622
21    0.015656
22    0.015671
23    0.015722
24    0.015769
25    0.015822
26    0.015877
27    0.015897
28    0.015882
29    0.015884
30    0.015853
31    0.015852
32    0.015808
33    0.015721
34    0.015651
35    0.015582
36    0.015506
37    0.015428
38    0.015325
39    0.015270
40    0.015209
41    0.015180
42    0.015146
43    0.015113
44    0.015087
45    0.015072
46    0.015084
dtype: float64",[0.06546618 0.06602845 0.0665861  ... 0.11057563 0.1100525  0.10989241],[0.05890221 0.0594504  0.05998412 ... 0.17997988 0.1801905  0.18040105]
