,head_size_list,num_head_list,ff_dim_list,num_transformer_blocks_list,ape_label,time_list,sequence_length_list,n_list,training_loss_list,validation_loss_list,y_pred_ori_list,y_test_ori_list
10,16,2,2,1,133.71264164590846,2.1526310443878174,1,50,"0     0.015889
1     0.014398
2     0.015647
3     0.016014
4     0.014428
5     0.011705
6     0.013652
7     0.018788
8     0.015968
9     0.015351
10    0.014662
11    0.016765
12    0.014645
13    0.014760
14    0.013145
15    0.014580
16    0.015968
17    0.015202
18    0.016746
19    0.012786
20    0.014199
21    0.017363
22    0.012988
23    0.015525
24    0.017489
25    0.013923
26    0.012782
27    0.016327
28    0.014032
29    0.013478
30    0.015505
31    0.015385
32    0.013556
33    0.013106
34    0.013178
35    0.015694
dtype: float64","0     0.031241
1     0.031473
2     0.031590
3     0.031828
4     0.032144
5     0.032230
6     0.032240
7     0.032246
8     0.032125
9     0.032068
10    0.032083
11    0.032036
12    0.031907
13    0.031839
14    0.031653
15    0.031506
16    0.031392
17    0.031336
18    0.031200
19    0.031149
20    0.031211
21    0.031078
22    0.030920
23    0.030699
24    0.030520
25    0.030266
26    0.030049
27    0.029836
28    0.029644
29    0.029618
30    0.029661
31    0.029860
32    0.030187
33    0.030327
34    0.030251
35    0.030193
dtype: float64",[0.01829658 0.0183551  0.01841188 ... 0.01051026 0.01051013 0.01050985],[0.00827639 0.00832076 0.00835401 ... 0.00277635 0.0027199  0.00266188]
11,16,2,2,1,127.40920045725898,3.0420918464660645,1,55,"0     0.014941
1     0.014420
2     0.012580
3     0.014476
4     0.017376
        ...   
86    0.012972
87    0.012822
88    0.013839
89    0.015894
90    0.011533
Length: 91, dtype: float64","0     0.031807
1     0.031766
2     0.031652
3     0.031466
4     0.031412
        ...   
86    0.028521
87    0.028450
88    0.028370
89    0.028259
90    0.028179
Length: 91, dtype: float64",[0.01794544 0.01801104 0.01807478 ... 0.00970267 0.0097016  0.00970052],[0.00827026 0.00833516 0.00839073 ... 0.00265338 0.0025928  0.00253105]
12,16,2,2,1,109.99202795543782,3.173764228820801,1,60,"0     0.016620
1     0.012212
2     0.015164
3     0.014065
4     0.016102
        ...   
95    0.014057
96    0.012032
97    0.013333
98    0.012692
99    0.014098
Length: 100, dtype: float64","0     0.029534
1     0.029351
2     0.029189
3     0.029082
4     0.029004
        ...   
95    0.025224
96    0.025181
97    0.025135
98    0.025027
99    0.025015
Length: 100, dtype: float64",[0.02046953 0.0205662  0.02065844 ... 0.01058002 0.01057741 0.01057476],[0.01058042 0.01068334 0.01077699 ... 0.00333305 0.00325127 0.00317231]
13,16,2,2,1,61.29379692695184,3.129894971847534,1,65,"0     0.022544
1     0.025487
2     0.020313
3     0.020811
4     0.022564
        ...   
95    0.021486
96    0.019832
97    0.021524
98    0.026287
99    0.023276
Length: 100, dtype: float64","0     0.029084
1     0.028765
2     0.028395
3     0.028029
4     0.027574
        ...   
95    0.026952
96    0.026914
97    0.026945
98    0.026860
99    0.027026
Length: 100, dtype: float64",[0.03258097 0.03345737 0.0342361  ... 0.01964639 0.01959972 0.01955566],[0.01954003 0.02005616 0.02055893 ... 0.01530221 0.01517992 0.01506564]
14,16,2,2,1,73.3996140789758,2.511910915374756,1,70,"0     0.025373
1     0.025816
2     0.026281
3     0.024885
4     0.023952
5     0.019615
6     0.021441
7     0.024265
8     0.025678
9     0.025137
10    0.023554
11    0.023981
12    0.021026
13    0.020268
14    0.020179
15    0.021640
16    0.022165
17    0.023068
18    0.020675
19    0.022380
20    0.022629
21    0.020541
22    0.019374
23    0.022143
24    0.019084
25    0.023958
26    0.023251
27    0.023217
28    0.024575
29    0.018290
30    0.019445
31    0.020270
32    0.019727
33    0.021272
34    0.019110
35    0.022306
36    0.023902
37    0.021252
38    0.019768
39    0.024713
40    0.022422
41    0.019196
42    0.022241
43    0.022143
44    0.022432
45    0.021247
46    0.020020
47    0.023417
48    0.021848
49    0.022945
50    0.023880
51    0.019419
52    0.022489
53    0.023621
54    0.019008
55    0.022266
56    0.021276
57    0.020933
58    0.020840
59    0.019690
dtype: float64","0     0.017673
1     0.018253
2     0.018941
3     0.019689
4     0.020438
5     0.021273
6     0.022052
7     0.022952
8     0.023754
9     0.024500
10    0.025127
11    0.025697
12    0.026168
13    0.026744
14    0.027377
15    0.027893
16    0.028394
17    0.028853
18    0.029095
19    0.029269
20    0.029506
21    0.029642
22    0.029692
23    0.029770
24    0.029845
25    0.030072
26    0.030357
27    0.030727
28    0.031245
29    0.031727
30    0.032089
31    0.032200
32    0.032098
33    0.032109
34    0.032155
35    0.032031
36    0.031945
37    0.031977
38    0.031980
39    0.032101
40    0.032331
41    0.032516
42    0.032743
43    0.032866
44    0.032994
45    0.033136
46    0.033281
47    0.033478
48    0.033759
49    0.034007
50    0.034230
51    0.034439
52    0.034458
53    0.034472
54    0.034561
55    0.034650
56    0.034628
57    0.034663
58    0.034687
59    0.034820
dtype: float64",[0.01169299 0.01159193 0.01149076 ... 0.04247773 0.04256719 0.04265236],[0.01379429 0.01349053 0.01318873 ... 0.01539606 0.0154305  0.01545998]
15,16,2,2,1,44.544194591363876,2.6940367221832275,1,75,"0     0.024494
1     0.023249
2     0.023830
3     0.022185
4     0.025052
        ...   
74    0.022879
75    0.024418
76    0.021891
77    0.020312
78    0.019531
Length: 79, dtype: float64","0     0.119945
1     0.120214
2     0.120466
3     0.120759
4     0.121490
        ...   
74    0.116033
75    0.116069
76    0.116049
77    0.116047
78    0.116100
Length: 79, dtype: float64",[0.05431532 0.05512267 0.05590491 ... 0.03877867 0.0385581  0.03835097],[0.03716945 0.03750769 0.03775413 ... 0.01729522 0.01782754 0.01858873]
16,16,2,2,1,16.955528025090032,2.9300568103790283,1,80,"0     0.045992
1     0.043284
2     0.037389
3     0.035801
4     0.040006
        ...   
77    0.018574
78    0.019661
79    0.014664
80    0.013493
81    0.017085
Length: 82, dtype: float64","0     0.098035
1     0.095590
2     0.092592
3     0.089504
4     0.086564
        ...   
77    0.055319
78    0.055260
79    0.055194
80    0.055185
81    0.055181
Length: 82, dtype: float64",[0.3515899  0.3511495  0.35091323 ... 0.35703245 0.36067933 0.3662323 ],[0.23639105 0.23689636 0.23750595 ... 0.31706017 0.31759511 0.31820337]
17,16,2,2,1,67.68713139820541,3.137094259262085,1,85,"0     0.026418
1     0.028097
2     0.024437
3     0.026714
4     0.024234
        ...   
95    0.021057
96    0.025495
97    0.022946
98    0.023141
99    0.021121
Length: 100, dtype: float64","0     0.056918
1     0.056605
2     0.056334
3     0.056162
4     0.056258
        ...   
95    0.058353
96    0.058480
97    0.058647
98    0.058748
99    0.058718
Length: 100, dtype: float64",[0.09875175 0.09933754 0.09990593 ... 0.13770224 0.13700551 0.1345414 ],[0.04387214 0.04410289 0.04427791 ... 0.06374478 0.06310584 0.06235699]
18,16,2,2,1,168.04675352874725,2.630441427230835,1,90,"0     0.018842
1     0.019499
2     0.018465
3     0.019349
4     0.017144
        ...   
61    0.013946
62    0.010141
63    0.012860
64    0.012613
65    0.012734
Length: 66, dtype: float64","0     0.013903
1     0.014242
2     0.014809
3     0.015523
4     0.016423
        ...   
61    0.025896
62    0.026044
63    0.026159
64    0.026224
65    0.026335
Length: 66, dtype: float64",[0.02764692 0.02772864 0.02780587 ... 0.02744339 0.0275622  0.0276708 ],[0.01295159 0.01295285 0.01293581 ... 0.00361867 0.00367869 0.0037287 ]
19,16,2,2,1,89.42670280482317,2.505280017852783,1,95,"0     0.013496
1     0.013613
2     0.016351
3     0.012884
4     0.013408
5     0.013486
6     0.013201
7     0.014226
8     0.014057
9     0.011965
10    0.012089
11    0.012304
12    0.012259
13    0.012959
14    0.010406
15    0.011381
16    0.011014
17    0.011145
18    0.009323
19    0.011669
20    0.013214
21    0.010231
22    0.011471
23    0.009620
24    0.011726
25    0.011041
26    0.009027
27    0.011839
28    0.009954
29    0.007744
30    0.008789
31    0.013227
32    0.010329
33    0.011847
34    0.009408
35    0.011385
36    0.011121
37    0.011524
38    0.011970
39    0.010622
40    0.010111
41    0.008520
42    0.010424
43    0.014839
44    0.009417
45    0.010484
46    0.012788
47    0.009440
48    0.010446
49    0.011119
50    0.010570
51    0.009152
52    0.011261
53    0.010078
54    0.013167
55    0.009631
56    0.011767
57    0.008424
58    0.010171
59    0.012954
dtype: float64","0     0.015961
1     0.015803
2     0.015610
3     0.015398
4     0.015157
5     0.014874
6     0.014557
7     0.014302
8     0.014029
9     0.013790
10    0.013569
11    0.013404
12    0.013255
13    0.013161
14    0.013188
15    0.013178
16    0.013154
17    0.013145
18    0.013150
19    0.013150
20    0.013200
21    0.013215
22    0.013236
23    0.013268
24    0.013329
25    0.013372
26    0.013386
27    0.013364
28    0.013307
29    0.013224
30    0.013188
31    0.013155
32    0.013082
33    0.012998
34    0.012935
35    0.012860
36    0.012833
37    0.012829
38    0.012800
39    0.012795
40    0.012817
41    0.012856
42    0.012870
43    0.012890
44    0.012921
45    0.012956
46    0.012966
47    0.012994
48    0.013048
49    0.013069
50    0.013082
51    0.013045
52    0.013064
53    0.013070
54    0.013084
55    0.013089
56    0.013107
57    0.013060
58    0.012990
59    0.012987
dtype: float64",[0.01850509 0.01850873 0.01851221 ... 0.00691697 0.00732699 0.00773462],[0.00755667 0.00756577 0.00757285 ... 0.00239001 0.00239291 0.00239818]
